ID,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,y
20876,57,5,0,0,0,718,1,0,0,3,6,170,1,-1,0,0.0
20877,32,4,0,0,0,-173,0,0,0,28,7,300,2,-1,0,0.0
20878,52,5,0,0,0,3303,1,0,0,6,6,33,1,-1,0,0.0
20879,62,1,0,1,0,0,0,1,0,4,6,106,1,64,3,0.0
20880,31,4,1,0,0,6145,0,0,0,31,7,70,13,-1,0,0.0
20881,38,1,0,1,0,425,0,0,0,17,11,240,1,181,1,0.0
20882,32,1,1,1,0,347,0,0,0,18,5,213,1,264,6,0.0
20883,30,2,1,0,0,7,1,0,0,26,8,75,4,-1,0,0.0
20884,36,6,0,1,0,11387,1,0,0,15,4,134,1,-1,0,0.0
20885,59,0,2,0,0,3573,1,0,0,15,5,44,1,-1,0,0.0
20886,42,1,0,1,0,-100,0,0,0,15,7,87,5,-1,0,0.0
20887,37,0,2,0,0,33,0,0,0,6,6,326,1,-1,0,0.0
20888,36,0,1,0,0,161,0,0,0,11,6,196,2,-1,0,0.0
20889,40,1,0,1,0,432,0,1,0,2,2,101,1,-1,0,0.0
20890,46,1,0,1,0,1217,0,0,0,5,5,83,9,168,2,0.0
20891,33,0,1,0,0,4404,0,0,0,20,11,766,3,-1,0,0.0
20892,31,3,1,0,0,626,0,0,0,21,5,211,1,-1,0,0.0
20893,26,8,0,2,0,440,1,0,0,5,2,143,1,-1,0,0.0
20894,46,1,0,1,0,99,0,0,0,23,7,569,1,-1,0,0.0
20895,36,2,0,0,0,452,0,0,0,26,5,113,5,-1,0,0.0
20896,30,2,1,0,0,513,0,0,0,20,4,241,1,-1,0,0.0
20897,35,2,0,0,0,15474,1,0,0,21,11,89,1,92,2,0.0
20898,34,2,0,0,0,580,0,0,0,15,5,88,1,-1,0,0.0
20899,30,3,1,1,0,8,1,1,0,30,7,76,2,150,1,0.0
20900,43,2,0,0,0,-796,1,0,0,7,7,190,4,-1,0,0.0
20901,26,4,1,0,0,1095,1,0,0,28,1,410,2,-1,0,0.0
20902,50,4,1,0,0,294,1,0,0,23,7,73,1,-1,0,0.0
20903,57,3,2,0,0,18268,0,0,0,19,11,68,1,-1,0,0.0
20904,48,3,0,0,0,113,0,1,0,9,7,532,1,-1,0,0.0
20905,58,1,0,1,0,4152,0,0,0,13,5,76,7,13,6,0.0
20906,57,3,0,2,0,215,0,1,0,17,7,210,2,-1,0,0.0
20907,48,3,0,0,0,1428,1,0,0,19,11,498,1,-1,0,0.0
20908,46,1,1,1,0,-867,0,1,0,21,5,222,5,-1,0,0.0
20909,42,0,0,0,0,351,0,0,0,16,5,76,21,-1,0,0.0
20910,51,7,0,0,0,3404,1,0,0,31,7,44,7,-1,0,0.0
20911,43,0,0,2,0,4581,0,0,0,20,11,329,2,-1,0,0.0
20912,30,4,1,0,0,290,0,0,0,12,5,446,1,-1,0,0.0
20913,54,6,0,0,0,153,0,0,0,5,6,40,1,-1,0,0.0
20914,58,3,0,2,0,0,1,0,0,19,8,109,6,-1,0,0.0
20915,57,9,0,0,0,0,1,0,0,17,11,56,1,-1,0,0.0
20916,36,3,0,0,0,0,1,0,0,21,5,117,1,-1,0,0.0
20917,57,5,2,1,0,241,1,1,0,5,8,146,1,-1,0,0.0
20918,33,4,2,0,0,-395,0,0,0,27,5,161,2,-1,0,0.0
20919,46,0,0,2,0,258,0,0,0,27,5,217,1,-1,0,0.0
20920,31,1,0,1,0,804,1,0,0,28,1,146,1,-1,0,0.0
20921,28,4,1,0,0,1347,1,0,1,11,10,317,2,108,14,0.0
20922,29,8,0,1,0,111,0,0,0,14,5,216,1,-1,0,0.0
20923,33,1,1,1,0,1410,0,0,0,5,2,8,1,254,5,0.0
20924,37,0,1,0,0,0,1,0,0,19,11,228,3,-1,0,0.0
20925,43,2,0,0,0,328,1,0,0,22,8,79,2,-1,0,0.0
20926,60,5,2,1,0,2166,1,0,0,20,6,8,9,-1,0,0.0
20927,58,0,0,0,0,0,1,0,0,5,6,267,2,-1,0,0.0
20928,32,3,0,0,0,1661,0,0,0,5,2,76,1,209,2,0.0
20929,51,0,2,0,1,56,0,1,0,20,11,71,2,-1,0,0.0
20930,30,4,1,0,0,346,0,0,0,6,5,87,3,345,5,0.0
20931,33,3,0,0,0,581,0,0,0,19,11,193,2,-1,0,0.0
20932,27,4,0,0,0,379,1,1,0,7,7,269,2,-1,0,0.0
20933,33,1,1,1,0,9317,1,0,0,26,5,267,1,205,3,0.0
20934,42,1,2,1,0,245,1,0,0,14,8,103,2,-1,0,0.0
20935,26,0,1,0,0,2613,1,0,0,29,1,435,2,-1,0,0.0
20936,30,4,1,2,0,6,0,1,0,9,7,102,1,-1,0,0.0
20937,37,1,0,0,0,38,1,0,0,21,8,94,13,-1,0,0.0
20938,32,0,1,0,0,188,1,1,0,18,7,144,1,-1,0,0.0
20939,54,0,0,2,0,1357,0,1,0,5,5,305,5,349,7,0.0
20940,35,0,0,0,0,514,0,0,0,20,5,247,2,-1,0,0.0
20941,36,0,0,2,0,-453,0,0,0,19,6,130,1,-1,0,0.0
20942,30,2,0,1,0,101,0,1,0,7,7,187,3,-1,0,0.0
20943,36,3,1,0,0,-17,0,0,0,5,6,159,2,-1,0,0.0
20944,41,7,0,1,0,5736,0,1,0,19,6,136,2,-1,0,0.0
20945,39,3,2,0,0,512,1,0,0,4,2,275,1,-1,0,0.0
20946,26,10,1,0,0,203,1,0,0,16,11,104,1,196,1,0.0
20947,38,0,1,0,0,0,0,0,0,21,7,292,8,-1,0,0.0
20948,54,1,0,1,0,1090,1,0,0,21,8,160,7,-1,0,0.0
20949,47,1,1,1,0,0,1,0,0,12,8,138,2,-1,0,0.0
20950,46,2,2,1,0,-243,1,1,0,18,7,251,5,-1,0,0.0
20951,33,10,1,1,0,882,0,0,0,6,2,311,1,-1,0,0.0
20952,33,1,1,1,0,0,1,0,0,26,8,60,2,-1,0,0.0
20953,40,1,0,1,0,285,0,0,0,6,4,322,1,265,3,0.0
20954,48,4,1,0,0,133,0,1,0,29,1,451,1,197,1,0.0
20955,39,3,0,1,0,9143,1,0,0,29,7,851,2,-1,0,0.0
20956,36,0,1,0,0,185,0,1,0,17,4,301,2,-1,0,0.0
20957,34,2,0,0,0,-228,0,0,0,20,4,187,3,332,3,0.0
20958,33,8,1,0,0,682,1,0,0,5,2,251,1,-1,0,0.0
20959,48,1,0,1,0,192,1,1,0,18,7,268,1,-1,0,0.0
20960,59,5,0,0,0,1723,1,0,0,19,6,70,1,-1,0,0.0
20961,56,5,2,2,0,48,0,0,0,14,5,132,2,-1,0,0.0
20962,45,0,0,0,0,3412,0,0,0,12,5,101,2,-1,0,0.0
20963,45,9,0,2,0,0,1,0,0,14,8,195,2,-1,0,0.0
20964,39,1,0,1,0,2271,0,0,0,21,5,575,2,-1,0,0.0
20965,47,4,0,0,0,51,0,1,0,16,5,312,1,-1,0,0.0
20966,53,7,0,0,0,0,0,0,1,10,7,311,27,-1,0,0.0
20967,53,8,2,0,0,0,1,0,0,20,6,101,2,-1,0,0.0
20968,29,2,1,0,0,28,1,0,0,9,2,96,2,-1,0,0.0
20969,30,1,1,1,0,254,1,0,0,21,8,202,1,-1,0,0.0
20970,39,4,1,2,0,471,0,0,0,18,5,61,4,362,1,0.0
20971,35,3,0,0,0,4463,1,0,0,18,11,90,1,-1,0,0.0
20972,31,2,0,1,0,1410,0,0,0,21,5,42,1,-1,0,0.0
20973,30,2,0,0,0,854,0,0,0,2,6,163,2,-1,0,0.0
20974,48,2,0,0,0,219,0,1,0,29,5,154,4,-1,0,0.0
20975,49,2,0,0,0,673,0,0,0,19,8,501,2,-1,0,0.0
20976,40,8,0,0,0,219,0,0,0,17,11,204,2,196,1,0.0
20977,25,9,0,2,0,669,0,0,0,24,7,367,2,-1,0,0.0
20978,49,2,0,1,0,196,1,0,0,4,2,9,7,163,24,0.0
20979,50,6,0,0,0,38,0,0,0,9,7,42,1,-1,0,0.0
20980,28,10,1,0,0,78,1,0,0,28,1,554,2,-1,0,0.0
20981,37,0,0,0,0,3653,0,0,0,8,5,525,1,-1,0,0.0
20982,39,1,2,1,0,5009,0,0,0,18,11,255,1,126,2,0.0
20983,59,0,0,2,0,2814,1,0,0,20,6,81,3,-1,0,0.0
20984,32,0,0,0,0,0,0,1,0,28,5,219,3,-1,0,0.0
20985,42,0,0,0,0,3,0,0,1,20,11,47,1,190,1,0.0
20986,37,1,0,1,0,1300,0,0,0,16,4,211,1,-1,0,0.0
20987,28,4,1,0,0,1820,0,0,0,5,2,134,2,203,1,0.0
20988,48,4,0,0,0,2877,0,0,0,3,6,157,1,-1,0,0.0
20989,47,2,0,0,0,44,1,0,0,20,6,15,3,-1,0,0.0
20990,28,0,0,0,0,-470,0,0,0,7,5,275,2,-1,0,0.0
20991,55,7,0,0,0,814,1,1,0,28,7,69,12,-1,0,0.0
20992,40,6,2,0,0,172,1,0,0,29,1,421,1,-1,0,0.0
20993,53,7,0,1,0,54,0,1,0,6,5,123,1,169,1,0.0
20994,39,1,0,0,0,4800,1,0,0,12,6,135,3,-1,0,0.0
20995,25,2,1,0,0,-80,0,1,0,3,6,89,1,-1,0,0.0
20996,46,0,0,2,0,-160,1,1,1,25,7,93,11,-1,0,0.0
20997,58,5,0,2,0,-257,0,1,0,8,8,163,2,-1,0,0.0
20998,59,4,0,2,0,31,1,0,0,16,6,41,3,-1,0,0.0
20999,36,8,0,0,0,-35,1,0,0,30,1,339,3,-1,0,0.0
21000,43,7,0,0,0,1109,0,0,0,6,8,64,4,-1,0,0.0
21001,29,1,1,1,0,630,1,0,0,11,8,94,3,-1,0,0.0
21002,30,2,1,1,0,4561,0,0,0,14,8,103,2,-1,0,0.0
21003,51,4,2,0,0,135,0,1,0,17,11,862,1,-1,0,0.0
21004,56,2,0,0,0,2313,0,0,0,8,5,293,3,364,2,0.0
21005,42,2,0,0,0,69,0,1,0,17,11,55,1,-1,0,0.0
21006,39,3,2,0,0,2610,1,0,0,6,6,67,5,-1,0,0.0
21007,48,0,0,2,0,456,0,1,0,19,5,289,1,-1,0,0.0
21008,45,1,0,1,0,2363,1,0,0,30,1,125,1,2,1,0.0
21009,26,4,0,0,0,0,0,0,0,7,5,180,2,-1,0,0.0
21010,35,6,1,0,0,1732,1,0,1,21,11,1441,3,-1,0,0.0
21011,41,3,0,0,0,176,1,0,0,9,6,196,1,-1,0,0.0
21012,46,2,0,0,0,1028,0,0,0,2,2,96,2,208,1,0.0
21013,33,0,0,0,0,24,0,0,0,14,5,535,1,-1,0,0.0
21014,29,4,1,0,0,27,0,0,0,21,7,554,2,-1,0,0.0
21015,29,0,1,0,0,-125,0,0,0,29,5,198,3,-1,0,0.0
21016,40,5,0,2,0,658,0,0,0,4,2,132,1,-1,0,0.0
21017,22,1,1,0,0,594,0,0,0,13,5,154,1,-1,0,0.0
21018,33,4,0,2,0,0,0,0,0,18,7,351,2,-1,0,0.0
21019,58,1,0,1,0,230,0,0,1,30,7,339,10,-1,0,0.0
21020,46,4,0,0,0,1400,1,0,0,23,6,25,2,-1,0,0.0
21021,40,0,1,0,0,406,1,0,0,17,11,205,2,-1,0,0.0
21022,42,7,0,1,0,42045,1,0,0,8,8,205,2,-1,0,0.0
21023,25,4,1,0,0,-268,0,0,0,21,5,264,1,-1,0,0.0
21024,34,7,1,1,0,1295,0,0,0,3,2,246,1,-1,0,0.0
21025,36,2,1,0,0,5436,0,0,0,20,5,443,1,-1,0,0.0
21026,47,2,1,0,0,80,0,0,0,16,7,169,5,-1,0,0.0
21027,33,1,0,0,0,369,1,0,0,25,5,115,2,103,1,0.0
21028,38,2,2,1,0,1307,1,0,0,14,5,294,2,-1,0,0.0
21029,50,6,1,1,0,21,0,0,0,18,11,157,1,188,1,0.0
21030,33,1,1,1,0,4409,1,0,0,20,11,92,2,-1,0,0.0
21031,31,1,1,1,0,307,1,0,0,21,11,86,2,-1,0,0.0
21032,41,4,0,0,0,205,0,0,0,8,5,91,1,-1,0,0.0
21033,30,3,1,0,0,330,1,1,0,30,7,115,5,-1,0,0.0
21034,48,0,0,2,0,323,1,0,0,28,8,158,10,-1,0,0.0
21035,32,9,0,0,0,30,0,0,0,17,4,245,5,-1,0,0.0
21036,54,0,2,2,0,138,0,0,0,4,6,173,10,-1,0,0.0
21037,36,8,1,2,0,4148,1,0,0,30,1,193,3,-1,0,0.0
21038,38,6,1,0,0,4056,1,0,0,11,6,69,2,-1,0,0.0
21039,37,0,1,2,0,275,0,0,0,11,5,103,1,367,1,0.0
21040,56,8,0,0,0,1340,1,1,1,30,7,197,6,-1,0,0.0
21041,24,4,1,0,0,-92,0,0,0,18,5,245,1,-1,0,0.0
21042,40,5,0,0,0,263,1,0,0,6,6,761,3,-1,0,0.0
21043,29,3,1,0,0,-507,0,0,0,16,5,286,1,-1,0,0.0
21044,32,0,0,0,0,557,0,1,0,4,2,210,2,253,1,0.0
21045,51,0,0,2,0,7080,1,0,0,11,6,26,1,-1,0,0.0
21046,33,6,0,1,0,483,0,0,0,3,2,280,2,-1,0,0.0
21047,35,0,0,2,0,0,0,0,0,24,7,90,6,-1,0,0.0
21048,33,2,0,0,0,-616,0,1,0,27,5,320,1,-1,0,0.0
21049,46,2,0,0,1,4,1,1,0,9,7,78,1,-1,0,0.0
21050,32,6,0,0,0,-33,0,0,0,18,5,158,1,355,3,0.0
21051,79,5,0,0,0,723,1,0,1,22,6,295,3,-1,0,0.0
21052,33,1,1,1,0,3821,1,0,0,21,11,201,5,-1,0,0.0
21053,47,1,0,1,0,1057,1,0,0,4,8,488,2,-1,0,0.0
21054,53,1,0,2,0,-139,1,0,0,9,7,328,3,-1,0,0.0
21055,54,6,2,1,0,0,0,1,0,29,1,309,3,-1,0,0.0
21056,33,0,0,0,0,-349,0,0,0,6,5,191,1,-1,0,0.0
21057,25,0,0,0,0,59,0,0,0,25,7,246,1,-1,0,0.0
21058,60,2,0,1,0,804,1,0,0,7,8,36,2,-1,0,0.0
21059,54,4,0,0,0,386,1,1,0,19,11,74,1,152,1,0.0
21060,59,5,2,0,0,93,1,1,0,8,8,108,2,-1,0,0.0
21061,51,5,1,2,0,604,1,0,0,20,6,43,2,-1,0,0.0
21062,40,0,0,0,0,2279,1,0,0,23,7,104,1,-1,0,0.0
21063,69,5,0,0,0,647,1,0,1,27,3,199,1,-1,0,0.0
21064,60,2,0,0,0,591,1,0,1,23,7,248,2,-1,0,0.0
21065,33,2,1,0,0,10,0,0,0,6,2,71,2,274,1,0.0
21066,58,5,0,1,0,0,1,0,0,19,8,207,4,-1,0,0.0
21067,39,1,1,0,0,835,0,0,0,29,5,587,4,-1,0,0.0
21068,27,0,0,0,0,872,0,0,0,17,4,1130,3,-1,0,0.0
21069,36,0,0,2,0,453,0,0,0,16,4,176,1,330,2,0.0
21070,30,4,1,0,0,399,0,1,0,23,5,158,3,-1,0,0.0
21071,32,4,0,0,0,-489,0,1,0,18,5,93,1,180,3,0.0
21072,60,9,0,2,0,15,1,0,0,14,8,244,1,-1,0,0.0
21073,58,8,0,2,0,446,1,0,0,28,1,402,2,-1,0,0.0
21074,51,0,2,0,0,581,0,0,0,13,5,107,7,173,2,0.0
21075,54,4,0,0,0,0,1,0,0,19,6,220,1,-1,0,0.0
21076,41,0,0,0,0,393,0,1,0,10,7,122,1,-1,0,0.0
21077,32,4,0,0,0,-479,0,0,0,27,5,142,1,-1,0,0.0
21078,29,4,1,0,0,2800,1,0,0,16,6,202,1,-1,0,0.0
21079,35,0,1,0,0,-295,0,1,0,18,5,173,2,-1,0,0.0
21080,31,1,0,1,0,13,1,0,0,28,8,110,5,-1,0,0.0
21081,49,0,0,0,0,1157,1,0,0,18,8,91,4,-1,0,0.0
21082,42,2,0,1,0,644,0,0,0,7,5,19,1,-1,0,0.0
21083,61,5,2,0,0,1761,1,0,0,7,12,334,3,-1,0,0.0
21084,44,2,1,0,0,293,0,0,0,8,5,345,2,358,1,0.0
21085,36,4,0,0,0,-182,0,1,0,8,5,19,6,304,11,0.0
21086,41,1,0,1,0,72,0,0,0,7,5,764,3,-1,0,0.0
21087,44,3,2,0,0,432,1,0,0,9,2,132,3,-1,0,0.0
21088,48,2,2,1,0,574,0,0,0,8,5,341,2,-1,0,0.0
21089,54,1,1,1,0,2081,1,0,0,1,10,395,2,108,1,0.0
21090,27,3,1,0,0,-400,1,1,0,8,7,290,1,-1,0,0.0
21091,23,2,1,0,0,28,0,0,0,17,4,183,3,325,2,0.0
21092,59,0,0,2,0,0,1,0,0,18,11,167,2,-1,0,0.0
21093,47,1,2,1,0,94,0,0,0,31,7,9,19,-1,0,0.0
21094,40,0,0,0,0,2671,0,1,0,4,6,423,2,-1,0,0.0
21095,34,0,0,0,0,-304,0,1,0,2,6,178,4,-1,0,0.0
21096,37,1,1,0,0,34,0,0,0,29,5,285,1,-1,0,0.0
21097,45,0,0,2,0,419,1,0,0,18,8,113,4,-1,0,0.0
21098,42,3,1,1,0,3465,0,0,0,23,5,373,9,-1,0,0.0
21099,35,8,0,0,0,330,1,0,0,30,1,645,4,-1,0,0.0
21100,36,2,2,0,0,487,1,1,0,11,8,268,3,-1,0,0.0
21101,38,4,0,0,0,105,1,0,0,30,7,244,2,-1,0,0.0
21102,49,5,0,2,0,1381,1,0,0,16,6,73,2,-1,0,0.0
21103,37,2,0,0,0,318,1,0,0,2,2,167,1,187,2,0.0
21104,37,0,1,0,0,2032,0,0,0,21,5,158,2,-1,0,0.0
21105,32,1,1,1,0,1373,0,0,0,21,5,474,2,-1,0,0.0
21106,38,1,1,1,0,493,0,0,0,11,5,553,1,367,7,0.0
21108,29,7,0,0,1,-388,0,0,0,18,7,411,3,-1,0,0.0
21109,43,3,0,0,0,817,0,1,0,21,11,51,1,-1,0,0.0
21110,43,1,0,1,0,9261,0,0,0,17,4,273,2,254,2,0.0
21111,27,1,1,1,0,438,0,0,0,18,5,10,5,-1,0,0.0
21112,40,2,2,0,0,-163,0,0,0,8,5,290,1,-1,0,0.0
21113,34,2,1,0,0,161,1,1,0,8,8,61,2,-1,0,0.0
21114,24,3,1,0,0,66,0,0,0,3,6,825,1,-1,0,0.0
21115,37,2,0,1,0,-86,0,0,0,21,7,91,4,-1,0,0.0
21116,39,4,0,0,0,105,1,0,0,4,2,137,1,189,2,0.0
21117,39,1,0,0,0,763,1,0,0,19,11,360,1,153,2,0.0
21118,31,1,1,1,0,0,1,0,0,25,8,11,16,-1,0,0.0
21119,27,1,1,0,0,-403,0,0,0,21,7,54,3,-1,0,0.0
21120,37,0,0,0,0,647,0,0,0,17,6,41,1,-1,0,0.0
21121,35,2,1,0,0,539,0,0,0,7,5,520,1,-1,0,0.0
21122,30,3,0,0,0,490,0,0,0,3,2,82,6,251,4,0.0
21123,38,2,0,0,0,2264,0,0,0,17,4,204,1,-1,0,0.0
21124,53,1,2,0,0,519,0,0,0,5,8,126,1,-1,0,0.0
21125,38,1,0,1,0,173,1,0,0,28,8,32,8,-1,0,0.0
21126,30,1,1,0,0,1090,0,0,0,9,7,65,1,-1,0,0.0
21127,40,4,0,0,0,771,0,0,0,15,5,173,4,-1,0,0.0
21128,30,0,0,0,0,618,1,0,0,21,11,78,6,-1,0,0.0
21129,50,3,0,0,0,176,1,0,0,29,7,155,2,-1,0,0.0
21130,18,10,1,0,0,438,1,0,0,1,9,425,1,-1,0,0.0
21131,31,1,2,1,0,-6,1,1,0,22,8,119,6,-1,0,0.0
21132,58,5,0,2,0,1472,1,0,0,12,8,74,2,-1,0,0.0
21133,59,1,0,2,0,252,0,1,0,17,11,138,1,175,2,0.0
21134,45,0,0,2,0,180,0,1,0,29,5,150,1,-1,0,0.0
21135,42,2,0,0,0,-470,0,1,0,23,7,185,10,-1,0,0.0
21136,32,2,1,0,0,34,1,0,0,22,8,210,2,-1,0,0.0
21137,60,0,0,2,0,193,0,0,1,12,5,89,2,-1,0,0.0
21138,49,4,1,0,0,178,0,1,0,29,1,197,1,-1,0,0.0
21139,42,1,1,0,0,50,1,0,0,5,5,48,1,-1,0,0.0
21140,59,5,0,2,1,-13,1,0,0,11,8,77,1,-1,0,0.0
21141,31,1,1,1,0,444,0,0,0,19,5,114,2,-1,0,0.0
21142,50,4,0,2,0,-15,1,1,0,2,7,71,1,-1,0,0.0
21143,53,1,2,1,0,93,1,0,0,30,7,219,2,-1,0,0.0
21144,39,2,0,0,0,328,1,0,0,6,6,188,7,-1,0,0.0
21145,59,1,2,1,0,14,1,1,0,28,7,114,2,-1,0,0.0
21146,34,0,1,0,0,1923,1,0,0,11,8,159,1,-1,0,0.0
21147,33,3,1,0,0,1430,0,0,0,18,5,74,3,349,2,0.0
21148,32,2,1,0,0,930,0,0,0,21,5,122,1,-1,0,0.0
21149,48,0,0,0,0,-404,0,0,0,31,7,130,3,-1,0,0.0
21150,59,1,0,1,0,518,1,0,0,11,8,230,2,-1,0,0.0
21151,35,1,2,1,0,29,1,0,0,25,8,157,4,-1,0,0.0
21152,38,2,2,0,0,-453,1,1,0,27,8,15,9,-1,0,0.0
21153,46,9,0,2,0,1188,1,0,0,19,6,675,5,-1,0,0.0
21154,32,0,0,0,0,491,0,0,0,8,5,223,2,-1,0,0.0
21155,38,2,0,0,0,635,1,0,0,5,6,31,5,-1,0,0.0
21156,49,7,2,1,0,1145,0,1,0,6,2,36,4,-1,0,0.0
21157,48,0,0,2,0,193,1,1,0,25,8,64,10,-1,0,0.0
21158,33,3,0,0,0,7,0,0,0,17,4,612,1,148,1,0.0
21159,52,1,0,1,0,698,0,0,0,11,7,213,2,-1,0,0.0
21160,47,1,0,0,0,150,1,0,0,9,6,52,1,-1,0,0.0
21161,52,8,0,0,0,32,0,0,0,29,5,144,5,-1,0,0.0
21162,32,0,0,2,0,1504,0,0,0,17,4,131,2,-1,0,0.0
21163,34,1,0,1,0,0,1,0,0,22,7,81,2,-1,0,0.0
21164,39,0,0,0,0,157,0,0,0,30,5,99,6,-1,0,0.0
21165,32,0,1,0,0,1036,0,1,0,30,5,62,2,-1,0,0.0
21166,49,1,0,1,0,3842,1,0,0,5,4,163,1,186,3,0.0
21167,30,6,0,0,0,2153,0,0,0,20,11,139,1,-1,0,0.0
21168,35,4,0,0,0,1935,0,0,0,17,4,97,2,318,2,0.0
21169,52,1,0,2,0,98,0,0,0,17,4,402,1,345,2,0.0
21170,51,1,0,1,0,0,0,0,0,16,5,59,5,-1,0,0.0
21171,56,8,2,0,0,763,1,0,0,6,6,181,2,-1,0,0.0
21172,29,0,1,0,0,8079,1,1,0,10,7,171,1,-1,0,0.0
21173,44,0,0,0,0,3060,0,0,0,20,11,113,1,189,2,0.0
21174,42,0,0,0,0,3743,0,0,0,14,5,136,1,-1,0,0.0
21175,58,1,1,1,0,342,1,1,0,11,7,564,2,-1,0,0.0
21176,35,0,1,0,0,219,0,1,0,29,5,161,1,-1,0,0.0
21177,44,5,0,0,0,181,0,0,0,19,5,131,6,-1,0,0.0
21178,49,0,0,2,0,364,1,0,0,4,8,134,1,-1,0,0.0
21179,31,1,1,1,0,684,0,1,0,2,6,148,2,-1,0,0.0
21180,48,0,0,0,0,194,0,0,0,5,2,62,1,-1,0,0.0
21181,38,3,1,0,0,221,0,0,0,6,5,211,2,-1,0,0.0
21182,31,1,1,1,0,288,1,0,0,28,1,364,1,-1,0,0.0
21183,33,3,1,0,0,0,0,0,0,19,11,85,2,-1,0,0.0
21184,40,3,0,0,1,94,1,0,0,29,7,117,2,-1,0,0.0
21185,41,3,1,0,0,26,1,0,0,8,7,428,1,-1,0,0.0
21186,48,1,2,1,0,5978,1,0,0,28,1,58,1,-1,0,0.0
21187,53,2,0,0,0,6671,0,1,0,30,7,72,9,-1,0,0.0
21188,57,4,0,0,0,1113,1,0,0,26,8,264,20,-1,0,0.0
21189,55,0,1,2,0,1187,0,0,0,2,6,193,2,-1,0,0.0
21190,56,0,0,0,0,297,1,1,1,27,8,220,16,-1,0,0.0
21191,40,4,0,0,0,879,0,1,0,2,4,349,3,-1,0,0.0
21192,34,1,0,1,0,997,0,1,0,21,11,81,1,-1,0,0.0
21193,47,2,0,0,0,536,0,0,0,18,5,778,2,336,2,0.0
21194,40,0,0,0,0,3131,0,0,0,24,7,401,1,-1,0,0.0
21195,47,7,1,1,0,77,0,1,0,7,5,308,1,335,3,0.0
21196,37,0,0,0,0,121,0,0,0,8,5,617,2,-1,0,0.0
21197,58,0,2,2,0,1299,1,0,0,12,8,58,1,-1,0,0.0
21198,41,0,0,0,0,424,0,0,0,7,5,83,5,-1,0,0.0
21199,60,3,0,0,0,2058,1,0,0,20,6,48,10,-1,0,0.0
21200,30,2,1,1,0,97,1,0,0,4,8,417,1,-1,0,0.0
21201,36,3,2,0,0,775,0,0,0,21,5,65,3,-1,0,0.0
21202,39,0,0,0,0,1386,0,1,0,4,6,193,2,-1,0,0.0
21203,40,1,0,1,0,0,1,0,0,14,7,109,8,-1,0,0.0
21204,28,3,1,0,0,1076,0,0,0,2,6,537,5,-1,0,0.0
21205,49,2,0,2,0,486,1,0,1,7,7,229,5,-1,0,0.0
21206,28,1,1,1,0,5549,1,0,0,28,7,383,6,-1,0,0.0
21207,44,1,0,0,0,38,0,0,0,15,5,152,2,-1,0,0.0
21208,30,1,0,1,0,196,1,0,0,20,11,68,1,101,4,0.0
21209,58,1,0,1,0,3948,1,1,0,13,8,76,1,-1,0,0.0
21210,42,3,1,0,0,2758,0,0,0,5,6,237,3,-1,0,0.0
21211,25,2,1,0,0,9154,0,0,1,4,5,40,5,-1,0,0.0
21212,52,1,0,1,0,1545,1,0,0,20,6,115,4,-1,0,0.0
21213,47,0,0,2,0,-58,0,0,0,18,7,92,2,-1,0,0.0
21214,46,0,0,2,0,45,0,0,0,8,5,235,1,-1,0,0.0
21215,33,0,1,0,0,22,1,0,0,30,1,76,2,207,1,0.0
21216,43,8,0,2,0,-178,0,0,0,9,5,191,2,-1,0,0.0
21217,48,1,2,1,0,84,0,0,0,8,5,14,5,364,5,0.0
21218,57,1,0,1,0,-871,1,0,0,20,5,214,10,-1,0,0.0
21219,31,4,0,0,0,283,0,0,0,19,11,214,2,-1,0,0.0
21220,27,2,1,0,0,405,1,0,0,26,5,256,1,-1,0,0.0
21221,48,2,0,0,0,-280,0,1,0,18,7,300,1,-1,0,0.0
21222,45,2,0,0,0,144,0,1,0,14,7,154,4,-1,0,0.0
21223,23,3,1,0,0,0,0,0,0,17,4,171,2,-1,0,0.0
21224,47,2,1,0,0,1710,1,1,0,16,7,525,2,-1,0,0.0
21225,37,1,0,1,0,1170,1,1,0,17,6,153,3,-1,0,0.0
21226,54,3,2,0,0,1383,0,1,0,30,7,622,4,-1,0,0.0
21227,41,3,2,0,0,2970,1,1,0,27,6,169,2,-1,0,0.0
21228,37,3,1,0,0,0,0,0,0,16,4,640,2,-1,0,0.0
21229,38,3,1,0,0,31,1,0,0,20,4,59,3,-1,0,0.0
21230,31,4,0,0,0,-538,1,1,0,27,5,284,1,-1,0,0.0
21231,40,4,1,0,0,1038,1,0,0,5,6,741,1,-1,0,0.0
21232,43,0,0,2,0,-181,0,0,0,17,4,351,1,337,3,0.0
21233,33,4,0,2,0,0,0,0,0,7,5,227,2,-1,0,0.0
21234,58,1,0,1,0,2076,1,0,0,27,8,49,4,-1,0,0.0
21235,43,2,0,1,0,80,1,0,0,28,8,9,32,-1,0,0.0
21236,41,1,0,1,0,1254,1,0,0,4,8,272,1,-1,0,0.0
21237,51,0,0,2,0,1203,0,1,1,13,5,25,4,350,7,0.0
21238,53,2,0,0,0,428,1,0,0,19,8,609,4,-1,0,0.0
21239,33,2,1,0,1,329,1,0,0,12,8,137,2,-1,0,0.0
21240,30,4,0,0,0,1801,0,0,0,8,5,807,2,-1,0,0.0
